ID,Category,Language,Genre,Genre2,Pubdate,Author_Last,Author_First,Author_First_Reviewed,Author_Last_Reviewed,Work_Title,Translation,PubHouse,Prize,WinnerShortlist,Author_Gender,Author_Nationality,token_count,total_characters,protagonist_concentration,avg_sentence_length,avg_word_length,tuldava_score,event_count,speed_avg,circuitousness,speed_min,volume,goodreads_avg,total_ratings,goodreads_URL,Probability1P
"2014_StClaire,Roxanne_BarefootinWhite_ROM.txt",FIC,English,ROM,,2014,StClaire,Roxanne,Roxanne,StClaire,BarefootinWhite,,,,,F,US,108367,21,0.3176151762,13.12108003,4.038849121,3.1465422,6574,-2.349,0.25257,-2.6016,-3.0587,3.93,2627,https://www.goodreads.com/search?q=+Barefootin+White,0
"2014_Stelmach,Orest_TheBoyWhoGlowedintheDark_MY.txt",FIC,English,MY,,2014,Stelmach,Orest,Orest,Stelmach,TheBoyWhoGlowedintheDark,,,,,M,US,99601,22,0.2561017532,10.55318924,4.242065171,3.091258659,5124,-2.1376,0.21802,-2.3556,-2.8389,4,991,https://www.goodreads.com/search?q=+The+Boy+Who+Glowedinthe+Dark,0
"2014_Sternbergh,Adam_ShovelReady_MY.txt",FIC,English,SF,,2014,Sternbergh,Adam,Adam,Sternbergh,ShovelReady,,,,,M,Canada/US,68216,26,0.1772885284,8.687722873,4.092304161,2.646451481,2201,-2.2151,0.16866,-2.3838,-2.8274,3.46,5172,https://www.goodreads.com/search?q=Adam+Sternbergh+Shovel+Ready,1
"2014_Stevens,Chevy_ThatNight_MY.txt",FIC,English,MY,,2014,Stevens,Chevy,Chevy,Stevens,ThatNight,,,,,F,Canada,137831,38,0.1841349605,14.79032085,3.899530321,3.209234962,8755,-2.3395,0.24884,-2.5883,-3.1475,3.98,21281,https://www.goodreads.com/search?q=Chevy+Stevens+That+Night,1
"2014_Stevenson,Bryan_JustMercy_ME.txt",NON,English,MEM,,2014,Stevenson,Bryan,Bryan,Stevenson,JustMercy,,,,,M,,134686,74,0.2668725187,19.91807158,4.572940031,4.422242761,5676,-2.0239,0.24875,-2.2726,-2.8336,4.62,194270,https://www.goodreads.com/search?q=Bryan+Stevenson+Just+Mercy,1
"2014_Stibbe,Nina_ManattheHelm_CT.txt",FIC,English,NYT,,2014,Stibbe,Nina,Nina,Stibbe,ManattheHelm,,,,,F,UK,111565,58,0.1424148607,20.23304316,4.071362972,3.887220528,5243,-2.353,0.16448,-2.5175,-2.953,3.61,4314,https://www.goodreads.com/search?q=+Manatthe+Helm,1
"2014_StJohnMandel,Emily_StationEleven_PW.txt",FIC,English,PW,,2014,StJohnMandel,Emily,Emily St. John,Mandel,StationEleven,,AlfredA.Knopf,TheNationalBookAwards,Shortlist,F,Canada,120286,49,0.1400078217,16.85149902,4.281579366,3.741304297,6177,-2.2483,0.21363,-2.4619,-2.9484,4.06,404955,https://www.goodreads.com/search?q=+Station+Eleven,0
"2014_Stroud,Jonathan_TheWhisperingSkull_MG.txt",FIC,English,MID,,2014,Stroud,Johnathan,Johnathan,Stroud,TheWhisperingSKull,,,,,M,,136060,30,0.2886219553,12.52969887,4.217061098,3.180147149,7863,-2.287,0.23989,-2.5269,-3.0569,4.33,20459,https://www.goodreads.com/search?q=+The+Whispering+S+Kull,1
"2014_Szabo,Magda_IzasBallad_CT.txt",FIC,English,NYT,,2014,Szabo,Magda,Magda,Szabo,Iza'sBallad,,NewYorkReview,,,F,,110974,27,0.3032820939,21.28385117,4.21728533,4.166160287,4905,-2.4599,0.17006,-2.6299,-3.1065,4.25,2556,https://www.goodreads.com/search?q=Magda+Szabo+Iza's+Ballad,0
"2014_Thomas,Joan_OpeningSky_PW.txt",FIC,English,PW,,2014,Thomas,Joan,Joan,Thomas,OpeningSky,,McClelland&Stewart,GovernorGeneralLiteraryAwardforfiction,Shortlist,F,Canada,138891,49,0.2529194837,14.8848998,4.104037667,3.404253984,7361,-2.3665,0.19073,-2.5572,-3.0892,3.4,232,https://www.goodreads.com/search?q=Joan+Thomas+Opening+Sky,0
"2014_Tierce,Merritt_LoveMeBack_CT.txt",FIC,English,NYT,,2014,Tierce,Merritt,Merritt,Tierce,LoveMeBack,,,,,F,US,63456,46,0.1913043478,16.54654498,3.847505888,3.456439758,3267,-2.3351,0.1237,-2.4588,-2.8964,3.22,3378,https://www.goodreads.com/search?q=Merritt+Tierce+Love+Me+Back,1
"2014_Toews,Miriam_AllMyPunySorrows_CT.txt",FIC,English,NYT,,2014,Toews,Miriam,Miriam,Toews,AllMyPunySorrows,,,,,F,Canada,110449,32,0.3526540574,14.68541417,3.953839019,3.357768772,6138,-2.3065,0.21241,-2.5189,-3.0339,3.98,23149,https://www.goodreads.com/search?q=Miriam+Toews+All+My+Puny+Sorrows,1
"2014_Toews,Miriam_AllmyPunySorrows_PW.txt",FIC,English,PW,,2014,Toews,Miriam,Miriam,Toews,AllmyPunySorrows,,AlfredA.Knopf,ScotiabankGillerPrize,Shortlist,F,Canada,110450,32,0.3526540574,14.68554713,3.953808577,3.357747698,6138,-2.3065,0.21241,-2.5189,-3.0339,3.98,23149,https://www.goodreads.com/search?q=+Allmy+Puny+Sorrows,1
"2014_Tooze,Adam_TheDeluge_HIST.txt",NON,English,HIST,,2014,Tooze,Adam,Adam,Tooze,TheDeluge,,,,,M,UK,216694,143,0.1775147929,25.70205195,4.97798615,5.369938622,2633,-2.3712,0.13802,-2.5092,-3.1386,4.19,1365,https://www.goodreads.com/search?q=Adam+Tooze+The+Deluge,0
"2014_Torre,Alessandra_BlackLies_ROM.txt",FIC,English,ROM,,2014,Torre,Alessandra,Alessandra,Torre,BlackLies,,,,,F,US,98661,22,0.4185185185,12.77165049,4.061652522,3.169799139,7303,-2.3383,0.22352,-2.5619,-3.0086,4.27,29777,https://www.goodreads.com/search?q=Alessandra+Torre+Black+Lies,1
"2014_Townsend,Jacinda_SaintMonkey_CT.txt",FIC,English,NYT,,2014,Townsend,Jacinda,Jacinda,Townsend,SaintMonkey,,,,,F,US,142525,90,0.1004319654,22.50513185,4.031632719,3.900409176,7116,-2.3624,0.18474,-2.5472,-3.0674,3.64,453,https://www.goodreads.com/search?q=Jacinda+Townsend+Saint+Monkey,1
"2014_Trueblood,Valerie_SearchPartyStoriesofRescue_PW.txt",FIC,English,PW,,2014,Trueblood,Valerie,Valerie,Trueblood,SearchPartyStoriesofRescue,,CounterpointPress,PEN/FaulknerAwardforFiction,Shortlist,F,US,96559,56,0.0962085308,15.51896496,4.04517724,3.474512214,4183,-2.309,0.15584,-2.4649,-2.9461,3.39,41,https://www.goodreads.com/search?q=+Search+Party+Storiesof+Rescue,0
"2014_Turner,Stevie_AHouseWithoutWindows_MY.txt",FIC,English,MY,,2014,Turner,Stevie,Stevie,Turner,AHouseWithoutWindows,,,,,F,UK,83758,39,0.1272154391,14.95678571,3.905204897,3.316994205,4669,-2.334,0.11448,-2.4485,-2.8839,3.59,602,https://www.goodreads.com/search?q=Stevie+Turner+A+House+Without+Windows,1
"2014_Ullmann,Linn_TheColdSong_CT.txt",FIC,English,NYT,,2014,Ullmann,Linn,Linn,Ullmann,TheColdSong,,,,,F,Norway,96475,30,0.2042464115,15.55045132,4.053157256,3.442107776,4725,-2.2809,0.17953,-2.4604,-2.9233,3.4,2258,https://www.goodreads.com/search?q=Linn+Ullmann+The+Cold+Song,0
"2014_Unger,Lisa_IntheBlood_MY.txt",FIC,English,MY,,2014,Unger,Lisa,Lisa,Unger,IntheBlood,,,,,F,US,117401,20,0.2462462462,13.10425271,3.97853187,3.160168383,5811,-2.3062,0.2666,-2.5728,-3.0687,4.16,124931,https://www.goodreads.com/search?q=+Inthe+Blood,1
"2014_VanderMeer,Jeff_Annihilation_SF.txt",FIC,English,SF,,2014,VanderMeer,Jeff,Jeff,VanderMeer,Annihilation,,,,,M,US,64854,1,1,18.85290698,4.272519043,4.030078628,2772,-2.3664,0.16077,-2.5271,-2.9596,3.73,185102,https://www.goodreads.com/search?q=Jeff+VanderMeer+Annihilation,1
"2014_VanderMeer,Jeff_Authority_SF.txt",FIC,English,SF,,2014,VanderMeer,Jeff,Jeff,VanderMeer,Authority,,,,,M,US,110788,19,0.3781307269,17.55196451,4.355241607,3.980759732,4229,-2.333,0.23105,-2.564,-3.039,3.53,70294,https://www.goodreads.com/search?q=Jeff+VanderMeer+Authority,0
"2014_Venturini,Fred_HeartDoesNotGrowBack_CT.txt",FIC,English,NYT,,2014,Venturini,Fred,Fred,Venturini,HeartDoesNotGrowBack,,,,,M,US,104211,33,0.2579617834,14.74405773,4.026309415,3.346732959,4849,-2.2625,0.24429,-2.5068,-2.9789,3.68,608,https://www.goodreads.com/search?q=Fred+Venturini+Heart+Does+Not+Grow+Back,1
"2014_VonFurstenberg,Diane_TheWomanIWantedtoBe_ME.txt",NON,English,MEM,,2014,VonFurstenberg,Diane,Diane,VonFurstenberg,TheWomanIWantedtoBe,,,,,F,,90766,55,0.1374207188,19.59542314,4.284712854,4.155882995,2542,-2.3153,0.099312,-2.4146,-2.8802,3.67,3848,https://www.goodreads.com/search?q=+The+Woman+I+Wantedto+Be,1
"2014_Walker,Casey_LastDaysinSHanghai_CT.txt",FIC,English,NYT,,2014,Walker,Casey,Casey,Walker,LastDaysinSHanghai,,,,,M,US,83057,24,0.2678916828,14.85016986,4.150345028,3.441732421,4992,-2.3127,0.19904,-2.5117,-2.9623,2.82,121,https://www.goodreads.com/search?q=+Last+Daysin+S+Hanghai,1
"2014_Ward,JR_TheKing_ROM.txt",FIC,English,ROM,,2014,Ward,JR,JR,Ward,TheKing,,,,,F,US,240801,62,0.210959682,13.82960028,4.100725726,3.28763707,13170,-2.2604,0.31967,-2.58,-3.2713,4.36,51930,https://www.goodreads.com/search?q=JR+Ward+The+King,0
"2014_Ward,Penelope_StepbrotherDearest_ROM.txt",FIC,English,ROM,,2014,Ward,Penelope,Penelope,Ward,StepbrotherDearest,,,,,F,US,90905,21,0.3301470588,13.29603627,3.906908512,3.150137794,5457,-2.4131,0.19082,-2.6039,-3.0962,4.06,64761,https://www.goodreads.com/search?q=Penelope+Ward+Stepbrother+Dearest,1
"2014_Watson,Alexander_RingofSteel_HIST.txt",NON,English,HIST,,2014,Watson,Alexander,Alexander,Watson,RingofSteel,,,,,M,UK,256142,92,0.1125632378,29.97916667,5.072390181,5.622653394,3728,-2.2839,0.12986,-2.4137,-3.104,4.35,715,https://www.goodreads.com/search?q=+Ringof+Steel,0
"2014_Watts,Peter_Echopaxia_SF.txt",FIC,English,SF,,2014,Watts,Peter,Peter,Watts,Echopaxia,,,,,M,Canada,128262,32,0.381613183,14.40822287,4.442456982,3.613905073,6120,-2.1795,0.33554,-2.5151,-2.9977,3.85,8228,https://www.goodreads.com/search?q=+Echopaxia,0
"2014_Wayne,Jimmy_WalktoBeautiful_ME.txt",NON,English,MEM,,2014,Wayne,Jimmy,Jimmy,Wayne,WalktoBeautiful,,,,,M,,132882,113,0.1642041639,18.19802794,4.121423648,3.73758457,7124,-2.2953,0.12064,-2.416,-2.9032,4.25,4304,https://www.goodreads.com/search?q=+Walkto+Beautiful,1
"2014_Weaver,Ashley_MurderattheBrightwell_MY.txt",FIC,English,MY,,2014,Weaver,Ashley,Ashley,Weaver,MurderattheBrightwell,,,,,F,US,111052,32,0.1857968621,14.14134726,4.090903118,3.358481645,6817,-2.396,0.21294,-2.609,-3.0968,3.77,6998,https://www.goodreads.com/search?q=+Murderatthe+Brightwell,1
"2014_Weir,Alison_AgainstourBetter_HIST.txt",NON,English,HIST,,2014,Weir,Alison,Alison,Weir,AgainstourBetter,,,,,F,US,24489,29,0.0791788856,35.28674352,5.093701637,5.849479346,379,-2.1583,0.068431,-2.2268,-2.6204,4.2,594,https://www.goodreads.com/search?q=+Againstour+Better,0
"2014_Wells,JenniferFoehner_Fluency_SF.txt",FIC,English,SF,,2014,Wells,JenniferFoehner,JenniferFoehner,Wells,Fluency,,,,,F,US,112343,19,0.267822736,12.15833333,4.357346165,3.369663692,6986,-2.194,0.2221,-2.4161,-2.9446,3.81,10287,https://www.goodreads.com/search?q=+Fluency,0
"2014_West,Kasie_OntheFence_YA.txt",FIC,English,YA,,2014,West,Kasie,Kasie,West,OntheFence,,,,,F,,75234,19,0.2692307692,11.02652792,3.835938537,2.727385107,4307,-2.4309,0.17529,-2.6062,-3.0246,4.03,56501,https://www.goodreads.com/search?q=+Onthe+Fence,1
"2014_Wilder,Jasinda_FallingAway_ROM.txt",FIC,English,ROM,,2014,Wilder,Jasinda,Jasinda,Wilder,FallingAway,,,,,F,US,106073,27,0.2375601926,14.30519218,3.792595065,3.016028139,6468,-2.1719,0.25243,-2.4243,-2.9148,4.16,3217,https://www.goodreads.com/search?q=Jasinda+Wilder+Falling+Away,1
"2014_Wilson,DanielH_Robogenesis_SF.txt",FIC,English,SF,,2014,Wilson,DanielH,DanielH,Wilson,Robogenesis,,,,,M,US,146874,46,0.0941727367,11.85423729,4.242898072,3.201002731,9980,-2.2024,0.24794,-2.4503,-2.9878,3.7,5893,https://www.goodreads.com/search?q=+Robogenesis,1
"2014_Windrow,Martin_TheOwlWhoLikedSittingonCaesar_NF.txt",NON,English,MIX,,2014,Windrow,Martin,Martin,Windrow,TheOwlWhoLikedSittingonCaesar,,,,,M,,82570,11,0.6118721461,32.01628538,4.460581255,5.041593925,1881,-2.2105,0.16449,-2.375,-2.8335,3.63,856,https://www.goodreads.com/search?q=+The+Owl+Who+Liked+Sittingon+Caesar,1
"2014_Winroth,Anders_TheAgeoftheVikings_HIST.txt",NON,English,HIST,,2014,Winroth,Anders,Anders,Winroth,TheAgeoftheVikings,,,,,M,Sweden/US,100207,76,0.0556030796,28.36314747,4.793263292,5.186269453,951,-2.1739,0.079737,-2.2536,-2.696,3.75,840,https://www.goodreads.com/search?q=+The+Ageofthe+Vikings,0
"2014_Wood,Naomi_MrsHemingway_CT.txt",FIC,English,NYT,,2014,Wood,Naomi,Naomi,Wood,MrsHemingway,,,,,F,UK,94441,31,0.2855138548,13.70696662,4.117290422,3.308090171,4268,-2.3575,0.20061,-2.5582,-3.0239,3.83,8771,https://www.goodreads.com/search?q=Naomi+Wood+Mrs+Hemingway,0
"2014_Woodson,Jacqueline_BrownGirlDreaming_MG.txt",FIC,English,MID,,2014,Woodson,Jacqueline,Jacqueline,Woodson,BrownGirlDreaming,,,,,F,,35615,20,0.1191135734,16.75211665,4.078028747,3.604235248,1262,-2.4247,0.11185,-2.5365,-2.882,4.14,80127,https://www.goodreads.com/search?q=Jacqueline+Woodson+Brown+Girl+Dreaming,1
"2014_Wright,Cynthia_SmugglersMoon_ROM.txt",FIC,English,ROM,,2014,Wright,Cynthia,Cynthia,Wright,SmugglersMoon,,,,,F,US,125727,57,0.2572396796,15.71194701,4.246209303,3.630331474,7471,-2.3646,0.2432,-2.6078,-3.0924,4.25,700,https://www.goodreads.com/search?q=Cynthia+Wright+Smugglers+Moon,0
"2014_Wright,Lawrence_ThirteenDaysinSeptember_HIST.txt",NON,English,HIST,,2014,Wright,Lawrence,Lawrence,Wright,ThirteenDaysinSeptember,,,,,M,US,119132,77,0.1676499508,20.73664056,4.678364713,4.618416896,3995,-2.2124,0.2448,-2.4572,-2.9467,4.17,2700,https://www.goodreads.com/search?q=+Thirteen+Daysin+September,0
"2014_Wroe,Simon_ChipChop_CT.txt",FIC,English,NYT,,2014,Wroe,Simon,Simon,Wroe,ChopChop,,,,,M,UK,98381,28,0.2703455964,15.33847833,4.188844239,3.601815024,4193,-2.2922,0.17659,-2.4688,-2.9418,3.38,845,https://www.goodreads.com/search?q=Simon+Wroe+Chop+Chop,1
"2014_York,Zoe_LoveinaSmallTown_ROM.txt",FIC,English,ROM,,2014,York,Zoe,Zoe,York,LoveinaSmallTown,,,,,F,Canada,72124,23,0.2816901408,13.43591654,4.025967532,3.228607338,4150,-2.3836,0.20195,-2.5855,-3.0304,3.9,3682,https://www.goodreads.com/search?q=+Loveina+Small+Town,0
"2014_Young,Samantha_BeforeJamaicaLane_ROM.txt",FIC,English,ROM,,2014,Young,Samantha,Samantha,Young,BeforeJamaicaLane,,,,,F,UK,119346,32,0.3470565602,13.09479921,3.968520804,3.123398423,9084,-2.3585,0.23566,-2.5941,-3.0875,4.31,41239,https://www.goodreads.com/search?q=Samantha+Young+Before+Jamaica+Lane,1
"2014_Zamperini,Louis_Dontgiveup_ME.txt",NON,English,MEM,,2014,Zamperini,Louis,Louis,Zamperini,Dontgiveup,,,,,M,,54111,31,0.1379310345,15.57151079,4.053007114,3.492111168,1978,-2.2326,0.12244,-2.3551,-2.7641,4.15,2424,https://www.goodreads.com/search?q=+Dontgiveup,1
"2014_Zanders,Abbie_DangerousSecrets_ROM.txt",FIC,English,ROM,,2014,Zanders,Abbie,Abbie,Zanders,DangerousSecrets,,,,,F,US,92432,19,0.2752120641,14.27962305,4.170994801,3.489616195,5718,-2.3761,0.20912,-2.5853,-3.0562,4.21,5106,https://www.goodreads.com/search?q=Abbie+Zanders+Dangerous+Secrets,0
"2014_Ziegler,Philip_Olivier_NF.txt",NON,English,MIX,,2014,Ziegler,Philip,Philip,Ziegler,Olivier,,,,,M,,172560,164,0.2527001862,23.57377049,4.510593051,4.64333508,4275,-2.5078,0.15914,-2.667,-3.1941,3.56,143,https://www.goodreads.com/search?q=Philip+Ziegler+Olivier,0
"2014_Zink,Nell_TheWallcreeper_CT.txt",FIC,English,NYT,,2014,Zink,Nell,Nell,Zink,TheWallcreeper,,,,,F,US,52612,14,0.4579439252,14.99344543,4.22993255,3.629962188,1688,-2.3014,0.2267,-2.5281,-2.9107,3.28,3939,https://www.goodreads.com/search?q=Nell+Zink+The+Wallcreeper,1
"2014_Zinovieff,Sofka_TheMadBoy_ME.txt",NON,English,MEM,,2014,Zinovieff,Sofka,Sofka,Zinovieff,TheMadBoy,,,,,F,,151215,160,0.2253143682,26.91616234,4.613622737,4.892061277,2919,-2.3355,0.16187,-2.4973,-3.0331,3.7,290,https://www.goodreads.com/search?q=Sofka+Zinovieff+The+Mad+Boy,0.25
"2015_Aaronovitch,Ben_FoxgloveSummer_MY.txt",FIC,English,MY,,2015,Aaronovitch,Ben,Ben,Aaronovitch,FoxgloveSummer,,,,,M,UK,116292,43,0.1622516556,16.90290698,4.183089201,3.703104724,6519,-2.2858,0.25835,-2.5441,-3.0179,4.2,37305,https://www.goodreads.com/search?q=Ben+Aaronovitch+Foxglove+Summer,1
"2015_Aboulela,Leila_TheKindnessOfEnemies_CT.txt",FIC,English,NYT,,2015,Aboulela,Leila,Leila,Aboulela,TheKindnessofEnemies,,GrovePress,,,F,,121652,58,0.1097237987,14.55167464,4.241027022,3.584330878,5762,-2.2518,0.28969,-2.5415,-3.0562,3.8,1014,https://www.goodreads.com/search?q=+The+Kindnessof+Enemies,1
"2015_Ackerman,Elliot_GreenonBlue_CT.txt",FIC,English,NYT,,2015,Ackerman,Elliot,Elliot,Ackerman,GreenonBlue,,,,,M,US,89757,31,0.2305925586,13.0101464,4.094497592,3.274369031,6901,-2.2816,0.21894,-2.5005,-2.9507,3.74,1203,https://www.goodreads.com/search?q=+Greenon+Blue,1
"2015_Addario,Lynsey_ItsWhatIDo_ME.txt",NON,English,MEM,,2015,Addario,Lynsey,Lynsey,Addario,ItsWhatIDo,,,,,F,,104720,56,0.1221757322,19.04346245,4.369984116,4.148183507,4181,-2.2464,0.16751,-2.4139,-2.8879,4.31,11169,https://www.goodreads.com/search?q=Lynsey+Addario+Its+What+I+Do,1
"2015_Ahdieh,Renee_TheWrathandtheDawn_MY.txt",FIC,English,MY,YA,2015,Ahdieh,Renee,Renee,Ahdieh,TheWrathandtheDawn,,,,,F,US,107898,33,0.2832298137,11.17998135,4.285878222,3.121349303,7582,-2.2631,0.24081,-2.5039,-2.9745,4.08,155582,https://www.goodreads.com/search?q=+The+Wrathandthe+Dawn,0
"2015_Ahlborn,Ania_WithinTheseWalls_MY.txt",FIC,English,MY,,2015,Ahlborn,Ania,Ania,Ahlborn,WithinTheseWalls,,,,,F,Poland,155145,61,0.1954628781,13.95690896,4.194577684,3.411177788,8125,-2.2667,0.25266,-2.5193,-3.0612,3.61,4014,https://www.goodreads.com/search?q=Ania+Ahlborn+Within+These+Walls,0
"2015_Albert,Elisa_AfterBirth_CT.txt",FIC,English,NYT,,2015,Albert,Elisa,Elisa,Albert,AfterBirth,,,,,F,US,66482,32,0.1652046784,11.40343053,4.148365872,3.146188538,1746,-2.331,0.17325,-2.5043,-2.9241,3.49,3601,https://www.goodreads.com/search?q=Elisa+Albert+After+Birth,1
"2015_Albertalli,Becky_SimonvsTheHomoSapiensAgenda_YA.txt",FIC,English,YA,,2015,Albertalli,Becky,Becky,Albertalli,SimonVsTheHomoSapiens,,,,,F,,79593,34,0.1623838163,11.70485294,3.945870144,2.814354388,3577,-2.3107,0.27902,-2.5897,-3.0006,4.21,375409,https://www.goodreads.com/search?q=Becky+Albertalli+Simon+Vs+The+Homo+Sapiens,1
"2015_Alda,Arlene_JustKidsfromtheBronx_ME.txt",NON,English,MEM,,2015,Alda,Arlene,Arlene,Alda,JustKidsfromtheBronx,,,,,F,,104154,29,0.0981132075,15.89894673,4.111541253,3.599104333,1669,-2.2421,0.18439,-2.4265,-2.9017,3.77,403,https://www.goodreads.com/search?q=+Just+Kidsfromthe+Bronx,1
"2015_Alexander,Victoria_TheDaringExploitsofaRunawayHeiress_ROM.txt",FIC,English,ROM,,2015,Alexander,Victoria,Victoria,Alexander,TheDaringExploitsofaRunawayHeiress,,,,,F,US,134387,57,0.2462109496,12.46863982,4.193329554,3.253353733,5647,-2.2685,0.231,-2.4995,-3.0375,3.79,1010,https://www.goodreads.com/search?q=+The+Daring+Exploitsofa+Runaway+Heiress,0
2015_AlexisAndre_FifteenDogs_PW.txt,FIC,English,PW,,2015,Alexis,Andre,Andre,Alexis,FifteenDogs,,CoachHouse,ScotiabankGillerPrize,Winner,M,Trinidad/Canada,65777,24,0.2268356643,16.58522441,4.271471515,3.809791666,2356,-2.3299,0.14671,-2.4766,-2.8866,3.79,22289,https://www.goodreads.com/search?q=Andre+Alexis+Fifteen+Dogs,0
"2015_Allen,JohnL_TheFrancisMiracle_HIST.txt",NON,English,HIST,,2015,Allen,JohnL,JohnL,Allen,TheFrancisMiracle,,,,,M,UK,93693,78,0.3039647577,29.84804078,4.772810558,5.395751537,1538,-2.3389,0.090759,-2.4296,-2.8833,4.05,1399,https://www.goodreads.com/search?q=+The+Francis+Miracle,0
"2015_Applegate,Katherine_Crenshaw_MG.txt",FIC,English,MID,,2015,Applegate,Katherine,Katherine,Applegate,Crenshaw,,,,,F,,32579,11,0.2756539235,10.55703176,3.906354003,2.74261824,1755,-2.2941,0.1464,-2.4405,-2.804,3.99,27986,https://www.goodreads.com/search?q=Katherine+Applegate+Crenshaw,1
"2015_Appy,ChristianG_AmericanReckoning_HIST.txt",NON,English,HIST,,2015,Appy,ChristianG,ChristianG,Appy,AmericanReckoning,,,,,M,US,150510,109,0.0558455115,22.76315789,4.845953966,4.918833066,2124,-2.2517,0.10298,-2.3547,-2.8588,4.25,29720,https://www.goodreads.com/search?q=+American+Reckoning,0
2015_ArchibaldSamuel_Arvida_PW.txt,FIC,English,PW,,2015,Archibald,Samuel,Samuel,Archibald,Arvida,French,Biblioasis,ScotiabankGillerPrize,Shortlist,M,Canada,75545,50,0.1104368932,20.47289973,4.120638586,3.977382246,2780,-2.2516,0.12105,-2.3726,-2.8092,3.46,732,https://www.goodreads.com/search?q=Samuel+Archibald+Arvida,1
"2015_Arlen,Tessa_DeathofaDishonorableGentlemen_MY.txt",FIC,English,MY,,2015,Arlen,Tessa,Tessa,Arlen,DeathofaDishonorableGentlemen,,,,,F,UK,98358,68,0.1329075426,19.81825509,4.380838855,4.171788475,5501,-2.2425,0.20351,-2.446,-2.9628,3.52,1266,https://www.goodreads.com/search?q=+Deathofa+Dishonorable+Gentlemen,0
"2015_Armentrout,JenniferL_FallWithMe_ROM.txt",FIC,English,ROM,,2015,Armentrout,Jennifer,Jennifer,Armentrout,FallWithMe,,,,,F,US,130568,37,0.3144950288,12.9918408,3.94294358,3.071078966,9304,-2.4007,0.23022,-2.6309,-3.1331,4.07,21950,https://www.goodreads.com/search?q=Jennifer+Armentrout+Fall+With+Me,1
"2015_Armstrong,Jesse_LoveSexAndOtherForeignPolicyGoals_CT.txt",FIC,English,NYT,,2015,Armstrong,Jesse,Jesse,Armstrong,"Love,SexandOtherForeignPolicyGoals",,BlueRiderPress,,,M,,131013,39,0.1780590717,15.48433991,4.145677444,3.548500576,6941,-2.3608,0.20499,-2.5658,-3.0493,3.03,374,"https://www.goodreads.com/search?q=+Love,+Sexand+Other+Foreign+Policy+Goals",1
"2015_Arnold,David_Mosquitoland_YA.txt",FIC,English,YA,,2015,Arnold,David,David,Arnold,Mosquitoland,,,,,M,,97544,43,0.3554449972,13.1620564,4.060267108,3.116757492,4838,-2.3133,0.18664,-2.4999,-2.9218,3.88,30888,https://www.goodreads.com/search?q=David+Arnold+Mosquitoland,1
"2015_Ashley,Jennifer_Grant_ROM.txt",FIC,English,ROM,,2015,Ashley,Jennifer,Jennifer,Ashley,Grant,,,,,F,US,69244,27,0.5691105769,13.0920779,4.110967582,3.171958704,4312,-2.2341,0.25367,-2.4877,-2.9043,4.04,1135,https://www.goodreads.com/search?q=Jennifer+Ashley+Grant,0
"2015_Atkins,Ace_RobertBParkersKickback_MY.txt",FIC,English,MY,,2015,Atkins,Ace,Ace,Atkins,RobertBParkersKickback,,,,,M,US,88255,54,0.1369193154,11.33800103,3.977426993,2.853352318,5577,-2.2797,0.23243,-2.5122,-2.9464,3.9,4566,https://www.goodreads.com/search?q=Ace+Atkins+Robert+B+Parkers+Kickback,1
"2015_Axelrod,David_Believer_ME.txt",NON,English,MEM,,2015,Axelrod,David,David,Axelrod,Believer,,,,,M,,232475,168,0.2756787545,21.57740858,4.532131198,4.53459878,6376,-2.3754,0.15572,-2.5311,-3.144,4.16,2365,https://www.goodreads.com/search?q=David+Axelrod+Believer,1
"2015_Bacigalupi,Paolo_TheWaterKnife_SF.txt",FIC,English,SF,,2015,Bacigalupi,Paolo,Paolo,Bacigalupi,TheWaterKnife,,,,,M,US,153465,44,0.2129552405,11.70773573,4.194663321,3.104775898,9178,-2.1484,0.28789,-2.4363,-2.9833,3.84,23450,https://www.goodreads.com/search?q=Paolo+Bacigalupi+The+Water+Knife,0
"2015_Bagans,Zak_IAmHaunted_ME.txt",NON,English,MEM,,2015,Bagans,Zak,Zak,Bagans,IAmHaunted,,,,,M,,82826,34,0.1282051282,20.17685749,4.163098203,4.067158863,1634,-2.2566,0.13967,-2.3963,-2.8428,3.95,1516,https://www.goodreads.com/search?q=Zak+Bagans+I+Am+Haunted,1
"2015_Baird,Mimi_HeWantedtheMoon_ME.txt",NON,English,MEM,,2015,Baird,Mimi,Mimi,Baird,HeWantedtheMoon,,,,,F,,65854,36,0.0991561181,18.18668876,4.382021692,4.128723661,2932,-2.2678,0.10991,-2.3777,-2.7988,3.84,1196,https://www.goodreads.com/search?q=+He+Wantedthe+Moon,1
"2015_Barbery,Muriel_TheLifeOfElves_CT.txt",FIC,English,NYT,,2015,Barbery,Muriel,Muriel,Barbery,TheLifeofElves,,PenguinGroupUSA,,,F,,84213,31,0.1986863711,26.42390963,4.300296139,4.584098088,4307,-2.3639,0.17595,-2.5398,-2.9994,2.77,3042,https://www.goodreads.com/search?q=+The+Lifeof+Elves,0
"2015_Barrett,AIgoni_Blackass_CT.txt",FIC,English,NYT,,2015,Barrett,A.Igoni,A.Igoni,Barrett,Blackass,,GraywolfPress,,,M,,91418,31,0.6249413971,18.63012024,4.263216031,3.928332188,6900,-2.1643,0.20454,-2.3689,-2.8856,3.36,2172,https://www.goodreads.com/search?q=A.Igoni+Barrett+Blackass,0
